dataset,group,query_no,query,tsunami_ms,tsunami_answer,numpy_ms,numpy_answer,bruteforce_ms,bruteforce_answer,speedup_x,scan_pct,match
nyc_taxi,B_far,45,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport' AND passenger_count >= 3.0,200.1176,163.0,368.8391,163,347.2884,163.0,1.74,27.53,PASS
nyc_taxi,B_far,46,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 15.0 AND tip_amount >= 2.0,149.4509,529.0,340.7609,529,349.5807,529.0,2.34,25.82,PASS
nyc_taxi,B_far,47,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 10.0 AND trip_distance >= 2.0,263.8757,867.0,310.3557,867,325.5732,867.0,1.23,38.73,PASS
nyc_taxi,B_far,48,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 15.0 AND duration_min <= 20.0,125.8468,156.0,346.4371,156,231.7437,156.0,1.84,15.51,PASS
nyc_taxi,B_far,49,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND fare_amount >= 12.0 AND tip_amount >= 2.0,184.8018,334.0,307.334,334,296.4497,334.0,1.6,33.57,PASS
nyc_taxi,B_far,50,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND fare_amount >= 10.0 AND trip_distance >= 2.0,260.2556,420.0,332.4873,420,293.8161,420.0,1.13,38.73,PASS
nyc_taxi,B_far,51,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport' AND fare_amount >= 15.0 AND tip_amount >= 2.0,212.2401,128.0,370.6501,128,360.4472,128.0,1.7,25.82,PASS
nyc_taxi,B_far,52,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Coney Island' AND fare_amount >= 10.0 AND trip_distance >= 2.0,0.023,0.0,364.5938,0,258.046,0.0,11235.67,0.0,PASS
nyc_taxi,B_far,53,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Fordham' AND fare_amount >= 12.0 AND duration_min <= 20.0,0.0242,0.0,345.7119,0,343.7484,0.0,14204.48,0.0,PASS
nyc_taxi,B_far,54,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Riverdale' AND fare_amount >= 10.0 AND tip_amount >= 2.0,0.0104,0.0,342.5001,0,325.3763,0.0,31286.18,0.0,PASS
nyc_taxi,B_far,55,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flatbush' AND fare_amount >= 12.0 AND trip_distance >= 2.0,242.5961,10625.0,347.4377,10625,350.3753,10625.0,1.44,33.57,PASS
nyc_taxi,B_far,56,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 15.0 AND tip_amount >= 2.0 AND trip_distance >= 2.0,176.2528,529.0,333.4492,529,297.0207,529.0,1.69,25.82,PASS
nyc_taxi,B_far,57,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 20.0 AND tip_amount >= 3.0 AND duration_min <= 20.0,29.7971,6.0,354.034,6,316.5434,6.0,10.62,3.1,PASS
nyc_taxi,B_far,58,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND fare_amount >= 12.0 AND tip_amount >= 2.0 AND trip_distance >= 2.0,209.6838,334.0,293.2562,334,319.4072,334.0,1.52,33.57,PASS
nyc_taxi,B_far,59,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport' AND fare_amount >= 15.0 AND trip_distance >= 2.0 AND duration_min <= 25.0,128.7277,91.0,329.6202,91,316.8774,91.0,2.46,15.51,PASS
nyc_taxi,B_far,60,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Coney Island' AND fare_amount >= 10.0 AND tip_amount >= 2.0 AND passenger_count >= 2.0,0.0134,0.0,315.0634,0,332.9676,0.0,24910.29,0.0,PASS
nyc_taxi,B_far,61,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 15.0 AND tip_amount >= 2.0 AND trip_distance >= 2.0 AND duration_min <= 20.0,92.9292,135.0,260.9188,135,296.484,135.0,3.19,15.51,PASS
nyc_taxi,B_far,62,SELECT COUNT(*) FROM data WHERE neighbourhood = 'Jamaica' AND fare_amount >= 12.0 AND tip_amount >= 2.0 AND trip_distance >= 2.0 AND passenger_count >= 2.0,165.467,291.0,323.3193,291,278.5911,291.0,1.68,33.57,PASS
nyc_taxi,B_far,63,SELECT COUNT(*) FROM data WHERE neighbourhood = 'JFK Airport' AND fare_amount >= 15.0 AND tip_amount >= 3.0 AND trip_distance >= 3.0 AND duration_min <= 20.0,52.5386,18.0,325.3365,18,308.9843,18.0,5.88,9.19,PASS
nyc_taxi,B_far,64,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Flushing',288.7494,16.8688,266.118,16.8688,212.9083,16.8688,0.74,41.32,PASS
nyc_taxi,B_far,65,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Jamaica',196.1937,17.2731,217.938,17.2731,220.3755,17.2731,1.12,41.32,PASS
nyc_taxi,B_far,66,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'JFK Airport',197.5095,16.3867,237.9766,16.3867,221.0128,16.3867,1.12,41.32,PASS
nyc_taxi,B_far,67,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Coney Island',0.0225,0.0,261.081,nan,254.2431,0.0,11316.46,0.0,FAIL
nyc_taxi,B_far,68,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Fordham',0.0105,0.0,317.6586,nan,236.8134,0.0,22625.48,0.0,FAIL
nyc_taxi,B_far,69,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Flushing' AND trip_distance >= 2.0,242.2236,17.102,303.3506,17.102,283.04,17.102,1.17,41.32,PASS
nyc_taxi,B_far,70,SELECT AVG(fare_amount) FROM data WHERE neighbourhood = 'Jamaica' AND tip_amount >= 2.0,285.1487,18.8024,290.2597,18.8024,331.7251,18.8024,1.16,41.32,PASS
nyc_taxi,B_far,71,SELECT AVG(tip_amount) FROM data WHERE neighbourhood = 'Flushing',266.9282,3.0185,243.9101,3.0185,325.762,3.0185,1.22,41.32,PASS
nyc_taxi,B_far,72,SELECT AVG(tip_amount) FROM data WHERE neighbourhood = 'Jamaica',202.7837,3.0718,279.6917,3.0718,253.5922,3.0718,1.25,41.32,PASS
nyc_taxi,B_far,73,SELECT AVG(tip_amount) FROM data WHERE neighbourhood = 'JFK Airport',255.1097,2.9187,183.1418,2.9187,181.4359,2.9187,0.71,41.32,PASS
nyc_taxi,B_far,74,SELECT AVG(tip_amount) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 15.0,86.5421,3.7284,185.7241,3.7284,175.8203,3.7284,2.03,25.82,PASS
nyc_taxi,B_far,75,SELECT AVG(trip_distance) FROM data WHERE neighbourhood = 'Flushing',142.6762,5.7409,182.3406,5.7409,170.5595,5.7409,1.2,41.32,PASS
nyc_taxi,B_far,76,SELECT AVG(trip_distance) FROM data WHERE neighbourhood = 'Jamaica',140.0849,5.8934,185.5203,5.8934,170.808,5.8934,1.22,41.32,PASS
nyc_taxi,B_far,77,SELECT AVG(trip_distance) FROM data WHERE neighbourhood = 'JFK Airport',141.115,5.5044,177.1026,5.5044,167.3941,5.5044,1.19,41.32,PASS
nyc_taxi,B_far,78,SELECT AVG(duration_min) FROM data WHERE neighbourhood = 'Flushing',151.4469,20.053,193.6777,20.053,180.2742,20.053,1.19,41.32,PASS
nyc_taxi,B_far,79,SELECT AVG(duration_min) FROM data WHERE neighbourhood = 'JFK Airport' AND fare_amount >= 15.0,124.0657,23.755,208.9747,23.755,196.4735,23.755,1.58,25.82,PASS
nyc_taxi,B_far,80,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Flushing',183.8166,20310.7257,218.037,20310.7257,217.0124,20310.7257,1.18,41.32,PASS
nyc_taxi,B_far,81,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Jamaica',157.0563,9911.7172,220.1024,9911.7172,228.2383,9911.7172,1.45,41.32,PASS
nyc_taxi,B_far,82,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'JFK Airport',151.5444,4675.4051,188.2479,4675.4051,194.3859,4675.4051,1.28,41.32,PASS
nyc_taxi,B_far,83,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Coney Island',0.0116,0.0,192.8749,nan,209.3629,0.0,18100.54,0.0,FAIL
nyc_taxi,B_far,84,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Flushing' AND fare_amount >= 10.0,150.7204,19053.7238,207.0709,19053.7238,188.0922,19053.7238,1.25,38.73,PASS
nyc_taxi,B_far,85,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'Jamaica' AND trip_distance >= 2.0,156.7714,9812.0481,193.4632,9812.0481,231.4487,9812.0481,1.48,41.32,PASS
nyc_taxi,B_far,86,SELECT SUM(total_amount) FROM data WHERE neighbourhood = 'JFK Airport' AND tip_amount >= 2.0,159.5685,3985.2634,190.8497,3985.2634,214.97,3985.2634,1.35,41.32,PASS
