dataset,group,query_no,query,tsunami_ms,tsunami_answer,numpy_ms,numpy_answer,bruteforce_ms,bruteforce_answer,speedup_x,scan_pct,match
california_real,B_far,57,SELECT AVG(MedHouseVal) FROM data WHERE place = 'Chula Vista',41.8587,1.3889,176.8529,1.3889,188.7213,1.3889,4.51,14.82,PASS
california_real,B_far,58,SELECT AVG(MedHouseVal) FROM data WHERE place = 'Los Angeles' AND MedInc >= 7.0,95.2632,4.3836,174.8455,4.3836,168.277,4.3836,1.77,28.05,PASS
california_real,B_far,59,SELECT AVG(MedHouseVal) FROM data WHERE place = 'Irvine' AND MedInc >= 9.0,18.4858,4.8137,164.9926,4.8137,161.2205,4.8137,8.72,7.1,PASS
california_real,B_far,60,SELECT AVG(MedHouseVal) FROM data WHERE place = 'Los Angeles' AND HouseAge <= 20,146.5223,2.5708,163.2032,2.5708,167.949,2.5708,1.15,45.95,PASS
california_real,B_far,61,SELECT AVG(MedHouseVal) FROM data WHERE place = 'Chula Vista' AND MedInc BETWEEN 6.0 AND 10.0,18.748,2.8737,176.3206,2.8737,165.7067,2.8737,8.84,7.1,PASS
california_real,B_far,62,SELECT AVG(MedInc) FROM data WHERE place = 'Los Angeles',202.4034,4.1584,184.5155,4.1584,166.4294,4.1584,0.82,59.29,PASS
california_real,B_far,63,SELECT AVG(MedInc) FROM data WHERE place = 'Irvine',33.0538,5.1758,157.0841,5.1758,163.0566,5.1758,4.93,13.65,PASS
california_real,B_far,64,SELECT AVG(MedInc) FROM data WHERE place = 'Chula Vista',35.653,3.1848,161.8901,3.1848,162.1148,3.1848,4.55,14.82,PASS
california_real,B_far,65,SELECT AVG(MedInc) FROM data WHERE place = 'Los Angeles' AND MedHouseVal >= 4.0,47.9226,7.0496,163.9453,7.0496,157.5036,7.0496,3.29,15.22,PASS
california_real,B_far,66,SELECT AVG(AveRooms) FROM data WHERE place = 'Los Angeles',209.4154,5.0264,186.4358,5.0264,181.0813,5.0264,0.86,59.29,PASS
california_real,B_far,67,SELECT AVG(AveRooms) FROM data WHERE place = 'Irvine' AND MedInc >= 8.0,20.7414,7.3499,163.2381,7.3499,158.1266,7.3499,7.62,7.1,PASS
california_real,B_far,68,SELECT AVG(HouseAge) FROM data WHERE place = 'Los Angeles',208.5643,31.3232,186.7979,31.3232,169.7154,31.3232,0.81,59.29,PASS
california_real,B_far,69,SELECT AVG(HouseAge) FROM data WHERE place = 'Chula Vista' AND MedInc >= 6.0,19.0003,14.4417,164.494,14.4417,169.9052,14.4417,8.94,7.1,PASS
california_real,B_far,70,SELECT SUM(Population) FROM data WHERE place = 'Los Angeles',219.696,1135402674.3662,199.1146,1135402674.3662,184.0348,1135402674.3662,0.84,59.29,PASS
california_real,B_far,71,SELECT SUM(Population) FROM data WHERE place = 'Irvine',35.6789,37619972.6621,169.0461,37619972.6621,163.9725,37619972.6621,4.6,13.65,PASS
california_real,B_far,72,SELECT SUM(Population) FROM data WHERE place = 'Chula Vista',38.7308,36940760.9036,178.4586,36940760.9036,173.5122,36940760.9036,4.48,14.82,PASS
california_real,B_far,73,SELECT SUM(Population) FROM data WHERE place = 'Los Angeles' AND AveOccup <= 3.0,132.335,521231266.8911,189.3077,521231266.8911,172.9833,521231266.8911,1.31,37.96,PASS
california_real,B_far,74,SELECT SUM(Population) FROM data WHERE place = 'Los Angeles' AND MedInc >= 5.0,110.1973,293257347.7424,181.2394,293257347.7424,178.6748,293257347.7424,1.62,28.05,PASS
california_real,B_far,75,SELECT SUM(Population) FROM data WHERE place = 'Irvine' AND MedHouseVal >= 4.0,9.608,3609203.2764,178.5886,3609203.2764,173.9804,3609203.2764,18.11,3.24,PASS
california_real,B_far,76,SELECT SUM(Population) FROM data WHERE place = 'Chula Vista' AND MedInc >= 5.0,23.6201,4245147.5832,181.1634,4245147.5832,169.8143,4245147.5832,7.19,7.1,PASS
